======================================================================
              Evolutionary Snake AI - Training
======================================================================

Configuration:
  Grid: 8x8
  Population: 2000
  Generations: 5000
  Games per evaluation: 3
  Network growth: ENABLED
    Start: 1 layers, 16-24 neurons each
    Growth threshold: score >= 4
    Plateau detection: 500 generations
  Mutation rate: 0.2
  Crossover rate: 0.7

Random seed: 1768933024

Gen  289 | Best Fitness: 16957.70 | Avg Fitness:  1881.85 | Best Score:  30
Gen  290 | Best Fitness: 18965.50 | Avg Fitness:  2041.73 | Best Score:  30
Gen  291 | Best Fitness: 17487.20 | Avg Fitness:  2104.47 | Best Score:  30
Gen  292 | Best Fitness: 17382.00 | Avg Fitness:  2313.32 | Best Score:  30
Gen  293 | Best Fitness: 18440.40 | Avg Fitness:  2476.42 | Best Score:  30
Gen  294 | Best Fitness: 17920.50 | Avg Fitness:  2575.07 | Best Score:  30
Gen  295 | Best Fitness: 16586.70 | Avg Fitness:  2726.49 | Best Score:  30
Gen  296 | Best Fitness: 15828.90 | Avg Fitness:  2660.40 | Best Score:  30
Gen  297 | Best Fitness: 15984.00 | Avg Fitness:  2624.84 | Best Score:  30
Gen  298 | Best Fitness: 17525.80 | Avg Fitness:  2620.43 | Best Score:  30
Gen  299 | Best Fitness: 17481.60 | Avg Fitness:  2585.40 | Best Score:  30
Gen  300 | Best Fitness: 18945.30 | Avg Fitness:  2620.10 | Best Score:  30
  -> Saved checkpoint to best_agent.json
  -> Gen 300 completed in 0.20s | Networks: min=16 max=80 avg=65
Gen  301 | Best Fitness: 18353.60 | Avg Fitness:  2706.28 | Best Score:  30
Gen  302 | Best Fitness: 15320.00 | Avg Fitness:  2659.83 | Best Score:  30
Gen  303 | Best Fitness: 15473.90 | Avg Fitness:  2558.14 | Best Score:  30
  *** NEW RECORD: 31 (was 30) | Seed: 1769724024 ***
Gen  304 | Best Fitness: 16177.30 | Avg Fitness:  2534.41 | Best Score:  31
Gen  305 | Best Fitness: 19336.60 | Avg Fitness:  2768.24 | Best Score:  31
Gen  306 | Best Fitness: 18005.10 | Avg Fitness:  2700.56 | Best Score:  31
Gen  307 | Best Fitness: 17162.90 | Avg Fitness:  2825.91 | Best Score:  31
Gen  308 | Best Fitness: 18886.80 | Avg Fitness:  2819.89 | Best Score:  31
Gen  309 | Best Fitness: 16077.00 | Avg Fitness:  2802.69 | Best Score:  31
Gen  310 | Best Fitness: 16172.30 | Avg Fitness:  2685.30 | Best Score:  31
Gen  311 | Best Fitness: 16927.10 | Avg Fitness:  2768.64 | Best Score:  31
Gen  312 | Best Fitness: 17424.30 | Avg Fitness:  2851.85 | Best Score:  31
Gen  313 | Best Fitness: 17874.80 | Avg Fitness:  2719.86 | Best Score:  31
Gen  314 | Best Fitness: 17588.60 | Avg Fitness:  2728.46 | Best Score:  31
Gen  315 | Best Fitness: 17338.90 | Avg Fitness:  2710.20 | Best Score:  31
Gen  316 | Best Fitness: 16928.50 | Avg Fitness:  2796.07 | Best Score:  31
Gen  317 | Best Fitness: 18116.00 | Avg Fitness:  2736.55 | Best Score:  31
Gen  318 | Best Fitness: 18919.00 | Avg Fitness:  2653.76 | Best Score:  31
Gen  319 | Best Fitness: 16962.50 | Avg Fitness:  2707.24 | Best Score:  31
Gen  320 | Best Fitness: 18877.50 | Avg Fitness:  2683.68 | Best Score:  31
Gen  321 | Best Fitness: 17949.70 | Avg Fitness:  2783.81 | Best Score:  31
Gen  322 | Best Fitness: 16989.40 | Avg Fitness:  2851.84 | Best Score:  31
Gen  323 | Best Fitness: 19115.40 | Avg Fitness:  2911.99 | Best Score:  31
Gen  324 | Best Fitness: 19864.90 | Avg Fitness:  3071.85 | Best Score:  31
Gen  325 | Best Fitness: 18637.60 | Avg Fitness:  3091.00 | Best Score:  31
Gen  326 | Best Fitness: 19870.80 | Avg Fitness:  3024.42 | Best Score:  31
Gen  327 | Best Fitness: 17935.80 | Avg Fitness:  3152.89 | Best Score:  31
Gen  328 | Best Fitness: 19569.50 | Avg Fitness:  3073.33 | Best Score:  31
Gen  329 | Best Fitness: 17595.40 | Avg Fitness:  3015.00 | Best Score:  31
Gen  330 | Best Fitness: 17429.70 | Avg Fitness:  3041.72 | Best Score:  31
Gen  331 | Best Fitness: 17417.70 | Avg Fitness:  3025.26 | Best Score:  31
Gen  332 | Best Fitness: 18538.90 | Avg Fitness:  2965.36 | Best Score:  31
Gen  333 | Best Fitness: 21475.70 | Avg Fitness:  3153.29 | Best Score:  31
Gen  334 | Best Fitness: 20531.60 | Avg Fitness:  3240.27 | Best Score:  31
Gen  335 | Best Fitness: 18431.00 | Avg Fitness:  3174.60 | Best Score:  31
Gen  336 | Best Fitness: 20356.40 | Avg Fitness:  3377.47 | Best Score:  31
Gen  337 | Best Fitness: 20932.00 | Avg Fitness:  3366.91 | Best Score:  31
Gen  338 | Best Fitness: 18510.50 | Avg Fitness:  3307.67 | Best Score:  31
Gen  339 | Best Fitness: 19936.00 | Avg Fitness:  3344.38 | Best Score:  31
Gen  340 | Best Fitness: 19401.80 | Avg Fitness:  3428.17 | Best Score:  31
Gen  341 | Best Fitness: 19564.00 | Avg Fitness:  3425.17 | Best Score:  31
Gen  342 | Best Fitness: 20992.90 | Avg Fitness:  3505.42 | Best Score:  31
Gen  343 | Best Fitness: 22162.40 | Avg Fitness:  3504.85 | Best Score:  31
Gen  344 | Best Fitness: 20377.30 | Avg Fitness:  3540.78 | Best Score:  31
Gen  345 | Best Fitness: 19846.80 | Avg Fitness:  3372.85 | Best Score:  31
Gen  346 | Best Fitness: 19587.50 | Avg Fitness:  3584.69 | Best Score:  31
Gen  347 | Best Fitness: 21950.80 | Avg Fitness:  3560.03 | Best Score:  31
Gen  348 | Best Fitness: 21430.30 | Avg Fitness:  3505.43 | Best Score:  31
Gen  349 | Best Fitness: 22102.40 | Avg Fitness:  3562.25 | Best Score:  31
Gen  350 | Best Fitness: 19095.60 | Avg Fitness:  3528.57 | Best Score:  31
  -> Gen 350 completed in 0.19s | Networks: min=16 max=80 avg=65
Gen  351 | Best Fitness: 19877.70 | Avg Fitness:  3537.86 | Best Score:  31
Gen  352 | Best Fitness: 20029.30 | Avg Fitness:  3727.20 | Best Score:  31
Gen  353 | Best Fitness: 18833.70 | Avg Fitness:  3764.64 | Best Score:  31
Gen  354 | Best Fitness: 19879.50 | Avg Fitness:  3654.05 | Best Score:  31
Gen  355 | Best Fitness: 24372.40 | Avg Fitness:  3832.95 | Best Score:  31
Gen  356 | Best Fitness: 22333.30 | Avg Fitness:  3868.77 | Best Score:  31
Gen  357 | Best Fitness: 20560.70 | Avg Fitness:  3965.88 | Best Score:  31
Gen  358 | Best Fitness: 20905.30 | Avg Fitness:  3900.88 | Best Score:  31
  *** NEW RECORD: 32 (was 31) | Seed: 1783325024 ***
Gen  359 | Best Fitness: 19044.90 | Avg Fitness:  3772.50 | Best Score:  32
Gen  360 | Best Fitness: 19327.30 | Avg Fitness:  3668.46 | Best Score:  32
Gen  361 | Best Fitness: 21525.10 | Avg Fitness:  3805.27 | Best Score:  32
Gen  362 | Best Fitness: 21407.30 | Avg Fitness:  3751.97 | Best Score:  32
Gen  363 | Best Fitness: 22014.30 | Avg Fitness:  3782.72 | Best Score:  32
Gen  364 | Best Fitness: 19651.10 | Avg Fitness:  3869.91 | Best Score:  32
Gen  365 | Best Fitness: 19404.10 | Avg Fitness:  3825.56 | Best Score:  32
Gen  366 | Best Fitness: 21440.30 | Avg Fitness:  3871.28 | Best Score:  32
Gen  367 | Best Fitness: 19673.40 | Avg Fitness:  3891.10 | Best Score:  32
Gen  368 | Best Fitness: 20398.60 | Avg Fitness:  3861.66 | Best Score:  32
Gen  369 | Best Fitness: 22100.10 | Avg Fitness:  3940.68 | Best Score:  32
Gen  370 | Best Fitness: 21394.60 | Avg Fitness:  3880.69 | Best Score:  32
Gen  371 | Best Fitness: 20595.00 | Avg Fitness:  3998.79 | Best Score:  32
Gen  372 | Best Fitness: 20955.00 | Avg Fitness:  3943.09 | Best Score:  32
Gen  373 | Best Fitness: 20532.50 | Avg Fitness:  4106.72 | Best Score:  32
Gen  374 | Best Fitness: 20559.20 | Avg Fitness:  4309.25 | Best Score:  32
Gen  375 | Best Fitness: 21421.40 | Avg Fitness:  4368.92 | Best Score:  32
Gen  376 | Best Fitness: 21909.30 | Avg Fitness:  4222.60 | Best Score:  32
Gen  377 | Best Fitness: 21909.30 | Avg Fitness:  4362.70 | Best Score:  32
Gen  378 | Best Fitness: 21909.30 | Avg Fitness:  4342.47 | Best Score:  32
Gen  379 | Best Fitness: 21909.30 | Avg Fitness:  4575.32 | Best Score:  32
Gen  380 | Best Fitness: 21909.30 | Avg Fitness:  4503.69 | Best Score:  32
Gen  381 | Best Fitness: 21909.30 | Avg Fitness:  4639.68 | Best Score:  32
Gen  382 | Best Fitness: 21706.20 | Avg Fitness:  4386.03 | Best Score:  32
Gen  383 | Best Fitness: 21403.80 | Avg Fitness:  4482.95 | Best Score:  32
Gen  384 | Best Fitness: 20865.30 | Avg Fitness:  4575.95 | Best Score:  32
Gen  385 | Best Fitness: 23091.20 | Avg Fitness:  4634.75 | Best Score:  32
Gen  386 | Best Fitness: 21109.00 | Avg Fitness:  4657.21 | Best Score:  32
Gen  387 | Best Fitness: 21927.00 | Avg Fitness:  4939.91 | Best Score:  32
Gen  388 | Best Fitness: 20916.00 | Avg Fitness:  4951.15 | Best Score:  32
Gen  389 | Best Fitness: 23852.90 | Avg Fitness:  4956.44 | Best Score:  32
Gen  390 | Best Fitness: 20932.00 | Avg Fitness:  4785.02 | Best Score:  32
Gen  391 | Best Fitness: 21546.10 | Avg Fitness:  5223.38 | Best Score:  32
Gen  392 | Best Fitness: 21492.70 | Avg Fitness:  5182.84 | Best Score:  32
Gen  393 | Best Fitness: 22111.10 | Avg Fitness:  5035.54 | Best Score:  32
Gen  394 | Best Fitness: 20925.20 | Avg Fitness:  5008.11 | Best Score:  32
Gen  395 | Best Fitness: 22646.90 | Avg Fitness:  4886.25 | Best Score:  32
Gen  396 | Best Fitness: 22566.00 | Avg Fitness:  4685.24 | Best Score:  32
Gen  397 | Best Fitness: 22481.50 | Avg Fitness:  4806.00 | Best Score:  32
Gen  398 | Best Fitness: 22043.00 | Avg Fitness:  4723.46 | Best Score:  32
Gen  399 | Best Fitness: 20886.10 | Avg Fitness:  4727.86 | Best Score:  32
Gen  400 | Best Fitness: 21516.00 | Avg Fitness:  4785.12 | Best Score:  32
  -> Saved checkpoint to best_agent.json
  -> Gen 400 completed in 0.22s | Networks: min=16 max=80 avg=65
Gen  401 | Best Fitness: 21009.40 | Avg Fitness:  4868.68 | Best Score:  32
Gen  402 | Best Fitness: 22544.20 | Avg Fitness:  4359.23 | Best Score:  32
Gen  403 | Best Fitness: 23126.60 | Avg Fitness:  4592.63 | Best Score:  32
Gen  404 | Best Fitness: 23179.20 | Avg Fitness:  4598.35 | Best Score:  32
Gen  405 | Best Fitness: 21962.40 | Avg Fitness:  4689.91 | Best Score:  32
Gen  406 | Best Fitness: 23813.30 | Avg Fitness:  4717.41 | Best Score:  32
Gen  407 | Best Fitness: 20671.30 | Avg Fitness:  4630.70 | Best Score:  32
Gen  408 | Best Fitness: 23063.50 | Avg Fitness:  4804.39 | Best Score:  32
Gen  409 | Best Fitness: 21497.60 | Avg Fitness:  4608.84 | Best Score:  32
Gen  410 | Best Fitness: 23041.30 | Avg Fitness:  4649.68 | Best Score:  32
Gen  411 | Best Fitness: 23171.50 | Avg Fitness:  4766.91 | Best Score:  32
Gen  412 | Best Fitness: 23644.10 | Avg Fitness:  4798.41 | Best Score:  32
Gen  413 | Best Fitness: 23052.10 | Avg Fitness:  4864.05 | Best Score:  32
Gen  414 | Best Fitness: 21577.50 | Avg Fitness:  4662.20 | Best Score:  32
Gen  415 | Best Fitness: 24143.20 | Avg Fitness:  4639.83 | Best Score:  32
Gen  416 | Best Fitness: 21445.80 | Avg Fitness:  5093.59 | Best Score:  32
Gen  417 | Best Fitness: 22997.90 | Avg Fitness:  4872.44 | Best Score:  32
Gen  418 | Best Fitness: 24204.00 | Avg Fitness:  4719.38 | Best Score:  32
Gen  419 | Best Fitness: 21531.60 | Avg Fitness:  4438.54 | Best Score:  32
Gen  420 | Best Fitness: 25295.30 | Avg Fitness:  4633.35 | Best Score:  32
  *** NEW RECORD: 33 (was 32) | Seed: 1769003024 ***
Gen  421 | Best Fitness: 23758.20 | Avg Fitness:  4486.84 | Best Score:  33
Gen  422 | Best Fitness: 22635.70 | Avg Fitness:  4582.91 | Best Score:  33
Gen  423 | Best Fitness: 20603.90 | Avg Fitness:  4514.49 | Best Score:  33
Gen  424 | Best Fitness: 23693.00 | Avg Fitness:  4764.70 | Best Score:  33
Gen  425 | Best Fitness: 23134.60 | Avg Fitness:  4606.39 | Best Score:  33
Gen  426 | Best Fitness: 22154.60 | Avg Fitness:  4704.56 | Best Score:  33
Gen  427 | Best Fitness: 24618.60 | Avg Fitness:  4705.60 | Best Score:  33
Gen  428 | Best Fitness: 21436.60 | Avg Fitness:  4649.34 | Best Score:  33
Gen  429 | Best Fitness: 22053.10 | Avg Fitness:  4746.41 | Best Score:  33
Gen  430 | Best Fitness: 22700.80 | Avg Fitness:  4777.54 | Best Score:  33
Gen  431 | Best Fitness: 24712.50 | Avg Fitness:  4542.73 | Best Score:  33
Gen  432 | Best Fitness: 23771.60 | Avg Fitness:  4904.40 | Best Score:  33
Gen  433 | Best Fitness: 25001.40 | Avg Fitness:  4823.03 | Best Score:  33
Gen  434 | Best Fitness: 24778.70 | Avg Fitness:  4933.70 | Best Score:  33
Gen  435 | Best Fitness: 24190.80 | Avg Fitness:  4973.01 | Best Score:  33
Gen  436 | Best Fitness: 22137.90 | Avg Fitness:  5328.86 | Best Score:  33
Gen  437 | Best Fitness: 23553.10 | Avg Fitness:  5275.91 | Best Score:  33
Gen  438 | Best Fitness: 23553.10 | Avg Fitness:  5459.55 | Best Score:  33
Gen  439 | Best Fitness: 23553.10 | Avg Fitness:  5565.99 | Best Score:  33
Gen  440 | Best Fitness: 24707.90 | Avg Fitness:  5687.52 | Best Score:  33
Gen  441 | Best Fitness: 23809.10 | Avg Fitness:  5541.70 | Best Score:  33
Gen  442 | Best Fitness: 22140.30 | Avg Fitness:  5372.64 | Best Score:  33
Gen  443 | Best Fitness: 24723.30 | Avg Fitness:  5627.43 | Best Score:  33
Gen  444 | Best Fitness: 24134.00 | Avg Fitness:  5280.32 | Best Score:  33
Gen  445 | Best Fitness: 25381.30 | Avg Fitness:  5404.00 | Best Score:  33
Gen  446 | Best Fitness: 22424.10 | Avg Fitness:  5266.77 | Best Score:  33
Gen  447 | Best Fitness: 24725.60 | Avg Fitness:  5233.05 | Best Score:  33
Gen  448 | Best Fitness: 24200.20 | Avg Fitness:  5654.37 | Best Score:  33
Gen  449 | Best Fitness: 23047.90 | Avg Fitness:  5635.74 | Best Score:  33
Gen  450 | Best Fitness: 25383.30 | Avg Fitness:  5452.77 | Best Score:  33
  -> Gen 450 completed in 0.23s | Networks: min=16 max=80 avg=65
Gen  451 | Best Fitness: 25898.00 | Avg Fitness:  5529.22 | Best Score:  33
Gen  452 | Best Fitness: 22058.70 | Avg Fitness:  5799.77 | Best Score:  33
Gen  453 | Best Fitness: 24892.40 | Avg Fitness:  5694.68 | Best Score:  33
Gen  454 | Best Fitness: 23631.30 | Avg Fitness:  5678.98 | Best Score:  33
Gen  455 | Best Fitness: 25859.10 | Avg Fitness:  5682.77 | Best Score:  33
Gen  456 | Best Fitness: 26459.70 | Avg Fitness:  5710.67 | Best Score:  33
Gen  457 | Best Fitness: 24246.40 | Avg Fitness:  5815.81 | Best Score:  33
Gen  458 | Best Fitness: 23016.20 | Avg Fitness:  5577.96 | Best Score:  33
Gen  459 | Best Fitness: 21972.90 | Avg Fitness:  5304.10 | Best Score:  33
Gen  460 | Best Fitness: 24887.70 | Avg Fitness:  5156.22 | Best Score:  33
Gen  461 | Best Fitness: 24815.60 | Avg Fitness:  5299.30 | Best Score:  33
Gen  462 | Best Fitness: 24153.70 | Avg Fitness:  5351.48 | Best Score:  33
Gen  463 | Best Fitness: 24730.80 | Avg Fitness:  5250.93 | Best Score:  33
Gen  464 | Best Fitness: 23755.90 | Avg Fitness:  5422.61 | Best Score:  33
Gen  465 | Best Fitness: 24175.90 | Avg Fitness:  5189.09 | Best Score:  33
Gen  466 | Best Fitness: 24381.80 | Avg Fitness:  5339.84 | Best Score:  33
Gen  467 | Best Fitness: 25137.20 | Avg Fitness:  5398.51 | Best Score:  33
Gen  468 | Best Fitness: 27640.50 | Avg Fitness:  5433.93 | Best Score:  33
Gen  469 | Best Fitness: 24796.60 | Avg Fitness:  5461.91 | Best Score:  33
Gen  470 | Best Fitness: 24704.50 | Avg Fitness:  5491.96 | Best Score:  33
Gen  471 | Best Fitness: 23605.10 | Avg Fitness:  5256.43 | Best Score:  33
Gen  472 | Best Fitness: 25021.50 | Avg Fitness:  5185.09 | Best Score:  33
Gen  473 | Best Fitness: 22538.10 | Avg Fitness:  5025.71 | Best Score:  33
Gen  474 | Best Fitness: 24772.40 | Avg Fitness:  4915.46 | Best Score:  33
Gen  475 | Best Fitness: 23678.10 | Avg Fitness:  4875.90 | Best Score:  33
Gen  476 | Best Fitness: 23059.80 | Avg Fitness:  4908.38 | Best Score:  33
  *** NEW RECORD: 34 (was 33) | Seed: 1785704024 ***
Gen  477 | Best Fitness: 24923.40 | Avg Fitness:  4844.91 | Best Score:  34
Gen  478 | Best Fitness: 23102.60 | Avg Fitness:  4826.94 | Best Score:  34
Gen  479 | Best Fitness: 24426.70 | Avg Fitness:  4780.86 | Best Score:  34
Gen  480 | Best Fitness: 24201.00 | Avg Fitness:  4841.18 | Best Score:  34
Gen  481 | Best Fitness: 23581.00 | Avg Fitness:  4833.95 | Best Score:  34
Gen  482 | Best Fitness: 23103.50 | Avg Fitness:  4958.21 | Best Score:  34
Gen  483 | Best Fitness: 26616.50 | Avg Fitness:  5048.42 | Best Score:  34
Gen  484 | Best Fitness: 24543.00 | Avg Fitness:  5368.94 | Best Score:  34
Gen  485 | Best Fitness: 25700.80 | Avg Fitness:  5410.35 | Best Score:  34
Gen  486 | Best Fitness: 24179.10 | Avg Fitness:  5478.00 | Best Score:  34
Gen  487 | Best Fitness: 23102.00 | Avg Fitness:  5515.43 | Best Score:  34
Gen  488 | Best Fitness: 23815.70 | Avg Fitness:  5656.24 | Best Score:  34
Gen  489 | Best Fitness: 23589.90 | Avg Fitness:  5520.40 | Best Score:  34
Gen  490 | Best Fitness: 24287.00 | Avg Fitness:  5852.57 | Best Score:  34
Gen  491 | Best Fitness: 23185.40 | Avg Fitness:  5382.64 | Best Score:  34
Gen  492 | Best Fitness: 23639.10 | Avg Fitness:  5589.35 | Best Score:  34
Gen  493 | Best Fitness: 23670.10 | Avg Fitness:  5615.97 | Best Score:  34
Gen  494 | Best Fitness: 23030.60 | Avg Fitness:  5739.77 | Best Score:  34
Gen  495 | Best Fitness: 23208.80 | Avg Fitness:  5539.62 | Best Score:  34
Gen  496 | Best Fitness: 24695.70 | Avg Fitness:  5533.24 | Best Score:  34
Gen  497 | Best Fitness: 25344.50 | Avg Fitness:  5773.87 | Best Score:  34
Gen  498 | Best Fitness: 21939.50 | Avg Fitness:  5556.03 | Best Score:  34
Gen  499 | Best Fitness: 24181.90 | Avg Fitness:  5367.91 | Best Score:  34
Gen  500 | Best Fitness: 24632.30 | Avg Fitness:  5561.73 | Best Score:  34
  -> Saved checkpoint to best_agent.json
  -> Gen 500 completed in 0.24s | Networks: min=16 max=80 avg=65
Gen  501 | Best Fitness: 22536.30 | Avg Fitness:  5796.68 | Best Score:  34
Gen  502 | Best Fitness: 22413.50 | Avg Fitness:  5762.59 | Best Score:  34
Gen  503 | Best Fitness: 24257.60 | Avg Fitness:  5907.03 | Best Score:  34
Gen  504 | Best Fitness: 25381.20 | Avg Fitness:  5626.67 | Best Score:  34
Gen  505 | Best Fitness: 22719.50 | Avg Fitness:  5348.08 | Best Score:  34
Gen  506 | Best Fitness: 23423.90 | Avg Fitness:  5551.14 | Best Score:  34
Gen  507 | Best Fitness: 24125.20 | Avg Fitness:  5625.60 | Best Score:  34
Gen  508 | Best Fitness: 25922.80 | Avg Fitness:  5602.25 | Best Score:  34
Gen  509 | Best Fitness: 24724.10 | Avg Fitness:  5692.50 | Best Score:  34
Gen  510 | Best Fitness: 22606.50 | Avg Fitness:  5788.85 | Best Score:  34
Gen  511 | Best Fitness: 24186.60 | Avg Fitness:  5440.79 | Best Score:  34
Gen  512 | Best Fitness: 23573.20 | Avg Fitness:  5590.79 | Best Score:  34
Gen  513 | Best Fitness: 25286.50 | Avg Fitness:  5707.76 | Best Score:  34
Gen  514 | Best Fitness: 23596.80 | Avg Fitness:  5697.24 | Best Score:  34
Gen  515 | Best Fitness: 24141.90 | Avg Fitness:  5654.60 | Best Score:  34
Gen  516 | Best Fitness: 23080.70 | Avg Fitness:  5513.31 | Best Score:  34
Gen  517 | Best Fitness: 24127.90 | Avg Fitness:  5434.91 | Best Score:  34
Gen  518 | Best Fitness: 22540.20 | Avg Fitness:  5500.59 | Best Score:  34
Gen  519 | Best Fitness: 25217.80 | Avg Fitness:  5566.68 | Best Score:  34
Gen  520 | Best Fitness: 22530.30 | Avg Fitness:  5149.20 | Best Score:  34
Gen  521 | Best Fitness: 22520.20 | Avg Fitness:  5091.61 | Best Score:  34
Gen  522 | Best Fitness: 24177.80 | Avg Fitness:  5267.54 | Best Score:  34
Gen  523 | Best Fitness: 24447.20 | Avg Fitness:  5203.31 | Best Score:  34
Gen  524 | Best Fitness: 22711.80 | Avg Fitness:  5202.97 | Best Score:  34
Gen  525 | Best Fitness: 22851.20 | Avg Fitness:  5026.28 | Best Score:  34
Gen  526 | Best Fitness: 22598.00 | Avg Fitness:  4897.85 | Best Score:  34
Gen  527 | Best Fitness: 23130.10 | Avg Fitness:  4934.06 | Best Score:  34
Gen  528 | Best Fitness: 23102.70 | Avg Fitness:  4956.39 | Best Score:  34
Gen  529 | Best Fitness: 23102.70 | Avg Fitness:  5205.21 | Best Score:  34
Gen  530 | Best Fitness: 23102.70 | Avg Fitness:  5447.80 | Best Score:  34
Gen  531 | Best Fitness: 24853.20 | Avg Fitness:  5685.94 | Best Score:  34
Gen  532 | Best Fitness: 21972.40 | Avg Fitness:  5655.03 | Best Score:  34
Gen  533 | Best Fitness: 23130.00 | Avg Fitness:  5743.89 | Best Score:  34
Gen  534 | Best Fitness: 23722.80 | Avg Fitness:  5717.90 | Best Score:  34
Gen  535 | Best Fitness: 22530.40 | Avg Fitness:  5762.10 | Best Score:  34
Gen  536 | Best Fitness: 25343.70 | Avg Fitness:  5814.68 | Best Score:  34
Gen  537 | Best Fitness: 23415.00 | Avg Fitness:  5610.66 | Best Score:  34
Gen  538 | Best Fitness: 22603.80 | Avg Fitness:  5730.66 | Best Score:  34
Gen  539 | Best Fitness: 22041.90 | Avg Fitness:  5954.48 | Best Score:  34
Gen  540 | Best Fitness: 21524.70 | Avg Fitness:  5741.38 | Best Score:  34
Gen  541 | Best Fitness: 23041.60 | Avg Fitness:  5643.44 | Best Score:  34
Gen  542 | Best Fitness: 23016.90 | Avg Fitness:  5609.24 | Best Score:  34
Gen  543 | Best Fitness: 24193.90 | Avg Fitness:  5713.91 | Best Score:  34
Gen  544 | Best Fitness: 23021.40 | Avg Fitness:  5945.76 | Best Score:  34
Gen  545 | Best Fitness: 24127.50 | Avg Fitness:  6036.15 | Best Score:  34
Gen  546 | Best Fitness: 23001.50 | Avg Fitness:  5886.57 | Best Score:  34
Gen  547 | Best Fitness: 23025.00 | Avg Fitness:  6246.57 | Best Score:  34
Gen  548 | Best Fitness: 23193.80 | Avg Fitness:  6504.68 | Best Score:  34
Gen  549 | Best Fitness: 22531.00 | Avg Fitness:  6439.17 | Best Score:  34
Gen  550 | Best Fitness: 22110.70 | Avg Fitness:  6485.77 | Best Score:  34
  -> Gen 550 completed in 0.21s | Networks: min=16 max=80 avg=65
Gen  551 | Best Fitness: 24681.10 | Avg Fitness:  6367.07 | Best Score:  34
Gen  552 | Best Fitness: 21932.00 | Avg Fitness:  6769.94 | Best Score:  34
Gen  553 | Best Fitness: 22373.00 | Avg Fitness:  6728.82 | Best Score:  34
Gen  554 | Best Fitness: 24134.30 | Avg Fitness:  6708.89 | Best Score:  34
Gen  555 | Best Fitness: 22336.50 | Avg Fitness:  6675.52 | Best Score:  34
Gen  556 | Best Fitness: 23602.10 | Avg Fitness:  6511.08 | Best Score:  34
Gen  557 | Best Fitness: 23741.30 | Avg Fitness:  6447.93 | Best Score:  34
Gen  558 | Best Fitness: 23125.50 | Avg Fitness:  6409.49 | Best Score:  34
Gen  559 | Best Fitness: 23860.40 | Avg Fitness:  6492.70 | Best Score:  34
Gen  560 | Best Fitness: 22057.30 | Avg Fitness:  6608.69 | Best Score:  34
Gen  561 | Best Fitness: 24130.90 | Avg Fitness:  6454.76 | Best Score:  34
Gen  562 | Best Fitness: 23033.80 | Avg Fitness:  6420.72 | Best Score:  34
Gen  563 | Best Fitness: 25262.80 | Avg Fitness:  6622.00 | Best Score:  34
Gen  564 | Best Fitness: 24257.10 | Avg Fitness:  6821.73 | Best Score:  34
Gen  565 | Best Fitness: 23043.10 | Avg Fitness:  6774.20 | Best Score:  34
Gen  566 | Best Fitness: 22602.60 | Avg Fitness:  6939.83 | Best Score:  34
Gen  567 | Best Fitness: 24956.30 | Avg Fitness:  6917.72 | Best Score:  34
Gen  568 | Best Fitness: 24127.70 | Avg Fitness:  6728.30 | Best Score:  34
Gen  569 | Best Fitness: 24720.80 | Avg Fitness:  6791.12 | Best Score:  34
Gen  570 | Best Fitness: 22735.10 | Avg Fitness:  6608.02 | Best Score:  34
Gen  571 | Best Fitness: 23659.30 | Avg Fitness:  6731.37 | Best Score:  34
Gen  572 | Best Fitness: 23845.50 | Avg Fitness:  6694.88 | Best Score:  34
Gen  573 | Best Fitness: 25305.30 | Avg Fitness:  6734.92 | Best Score:  34
Gen  574 | Best Fitness: 24863.60 | Avg Fitness:  6701.65 | Best Score:  34
Gen  575 | Best Fitness: 23174.60 | Avg Fitness:  6587.56 | Best Score:  34
Gen  576 | Best Fitness: 24961.30 | Avg Fitness:  6509.02 | Best Score:  34
Gen  577 | Best Fitness: 25974.90 | Avg Fitness:  6791.74 | Best Score:  34
Gen  578 | Best Fitness: 24711.40 | Avg Fitness:  6453.47 | Best Score:  34
Gen  579 | Best Fitness: 25310.80 | Avg Fitness:  6818.63 | Best Score:  34
Gen  580 | Best Fitness: 24709.50 | Avg Fitness:  6787.44 | Best Score:  34
Gen  581 | Best Fitness: 25844.30 | Avg Fitness:  7039.78 | Best Score:  34
Gen  582 | Best Fitness: 24838.50 | Avg Fitness:  7144.58 | Best Score:  34
Gen  583 | Best Fitness: 24733.50 | Avg Fitness:  7366.03 | Best Score:  34
Gen  584 | Best Fitness: 24734.90 | Avg Fitness:  7376.58 | Best Score:  34
Gen  585 | Best Fitness: 25297.30 | Avg Fitness:  7457.75 | Best Score:  34
Gen  586 | Best Fitness: 24775.20 | Avg Fitness:  7439.46 | Best Score:  34
Gen  587 | Best Fitness: 24273.80 | Avg Fitness:  7612.50 | Best Score:  34
Gen  588 | Best Fitness: 24762.90 | Avg Fitness:  7335.69 | Best Score:  34
Gen  589 | Best Fitness: 23774.30 | Avg Fitness:  7309.44 | Best Score:  34
Gen  590 | Best Fitness: 25302.80 | Avg Fitness:  7250.13 | Best Score:  34
Gen  591 | Best Fitness: 25283.80 | Avg Fitness:  7685.77 | Best Score:  34
Gen  592 | Best Fitness: 25834.20 | Avg Fitness:  7432.55 | Best Score:  34
Gen  593 | Best Fitness: 26508.90 | Avg Fitness:  7382.79 | Best Score:  34
